date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1986-11-01,-7.82,3.42,30,"1956-11-01 1985-11-01",89.27,3.55,30,"1956-11-01 1985-11-01",-4.02,3.62,30,"1956-11-01 1985-11-01",18.01,2.59,30,"1956-11-01 1985-11-01",-15.4,3.97,30,"1956-11-01 1985-11-01",68.59,5.56,30,"1956-11-01 1985-11-01",-13,3.77,30,"1956-11-01 1985-11-01",1.75,0.78,30,"1956-11-01 1985-11-01",24.89,11.94,30,"1956-11-01 1985-11-01",,,,,,,,,7.7,5.88,30,"1956-11-01 1985-11-01",,,,
1986-10-01,1.05,1.28,30,"1956-10-01 1985-10-01",90.09,2.84,30,"1956-10-01 1985-10-01",8.27,2.48,30,"1956-10-01 1985-10-01",20.45,2.58,30,"1956-10-01 1985-10-01",-4.87,1.71,30,"1956-10-01 1985-10-01",54.6,6.25,30,"1956-10-01 1985-10-01",-1.97,1.44,30,"1956-10-01 1985-10-01",2.11,0.7,30,"1956-10-01 1985-10-01",33.22,20.77,30,"1956-10-01 1985-10-01",,,,,,,,,0.8,0.95,30,"1956-10-01 1985-10-01",,,,
1986-09-01,6.88,1.94,30,"1956-09-01 1985-09-01",93.62,2.53,30,"1956-09-01 1985-09-01",14.74,2.57,30,"1956-09-01 1985-09-01",19.38,2.36,30,"1956-09-01 1985-09-01",0.93,1.93,30,"1956-09-01 1985-09-01",52.17,5.99,30,"1956-09-01 1985-09-01",3.06,1.78,30,"1956-09-01 1985-09-01",1.69,0.88,30,"1956-09-01 1985-09-01",55.73,29.69,30,"1956-09-01 1985-09-01",,,,,,,,,0.1,0.51,30,"1956-09-01 1985-09-01",,,,
1986-08-01,12.34,1.25,30,"1956-08-01 1985-08-01",93.94,2.71,30,"1956-08-01 1985-08-01",21.57,2.31,30,"1956-08-01 1985-08-01",19.18,1.95,30,"1956-08-01 1985-08-01",6.21,1.24,30,"1956-08-01 1985-08-01",47.59,5.8,30,"1956-08-01 1985-08-01",8.33,1.43,30,"1956-08-01 1985-08-01",1.1,0.55,30,"1956-08-01 1985-08-01",77.25,37.75,30,"1956-08-01 1985-08-01",,,,,,,,,0,0,30,"1956-08-01 1985-08-01",,,,
1986-07-01,13.2,0.94,30,"1956-07-01 1985-07-01",91.87,2.68,30,"1956-07-01 1985-07-01",23.23,1.2,30,"1956-07-01 1985-07-01",19.98,1.66,30,"1956-07-01 1985-07-01",6.94,1.17,30,"1956-07-01 1985-07-01",44.27,3.89,30,"1956-07-01 1985-07-01",9.76,1.07,30,"1956-07-01 1985-07-01",1.18,0.6,30,"1956-07-01 1985-07-01",78.27,32.78,30,"1956-07-01 1985-07-01",,,,,,,,,0,0,30,"1956-07-01 1985-07-01",,,,
1986-06-01,10.03,1.17,30,"1956-06-01 1985-06-01",89.17,3.16,30,"1956-06-01 1985-06-01",21.11,1.29,30,"1956-06-01 1985-06-01",20.98,1.97,30,"1956-06-01 1985-06-01",3.24,1.62,30,"1956-06-01 1985-06-01",39.81,5.2,30,"1956-06-01 1985-06-01",7.21,1.38,30,"1956-06-01 1985-06-01",1.44,0.78,30,"1956-06-01 1985-06-01",62.03,29.53,30,"1956-06-01 1985-06-01",,,,,,,,,0,0,30,"1956-06-01 1985-06-01",,,,
1986-05-01,4.19,1.23,30,"1956-05-01 1985-05-01",83.98,4.42,30,"1956-05-01 1985-05-01",16.81,2.25,30,"1956-05-01 1985-05-01",22.33,1.91,30,"1956-05-01 1985-05-01",-2.82,1.33,30,"1956-05-01 1985-05-01",34.75,5.18,30,"1956-05-01 1985-05-01",2.57,1.53,30,"1956-05-01 1985-05-01",1.95,0.69,30,"1956-05-01 1985-05-01",39.55,25,30,"1956-05-01 1985-05-01",,,,,,,,,0.1,0.32,30,"1956-05-01 1985-05-01",,,,
1986-04-01,-1.31,1.45,30,"1956-04-01 1985-04-01",84.66,4.09,30,"1956-04-01 1985-04-01",9.11,3.14,30,"1956-04-01 1985-04-01",21.73,1.9,30,"1956-04-01 1985-04-01",-8.73,1.9,30,"1956-04-01 1985-04-01",39.6,6.69,30,"1956-04-01 1985-04-01",-3.98,2.35,30,"1956-04-01 1985-04-01",2.14,0.83,30,"1956-04-01 1985-04-01",20.48,12.27,30,"1956-04-01 1985-04-01",,,,,,,,,9.4,8.62,30,"1956-04-01 1985-04-01",,,,
1986-03-01,-7.84,2.35,30,"1956-03-01 1985-03-01",85.83,3.32,30,"1956-03-01 1985-03-01",-1.32,3.04,30,"1956-03-01 1985-03-01",19.58,1.78,30,"1956-03-01 1985-03-01",-18.29,3.76,30,"1956-03-01 1985-03-01",52.87,4.73,30,"1956-03-01 1985-03-01",-15.13,3.98,30,"1956-03-01 1985-03-01",1.71,0.65,30,"1956-03-01 1985-03-01",17.67,9.48,30,"1956-03-01 1985-03-01",,,,,,,,,30.7,14.52,30,"1956-03-01 1985-03-01",,,,
1986-02-01,-13.79,4.47,30,"1956-02-01 1985-02-01",85.74,3.9,30,"1956-02-01 1985-02-01",-9.07,4.93,30,"1956-02-01 1985-02-01",18.61,1.66,30,"1956-02-01 1985-02-01",-24.4,4.76,30,"1956-02-01 1985-02-01",61.53,4.56,30,"1956-02-01 1985-02-01",-21.66,4.68,30,"1956-02-01 1985-02-01",1.42,0.6,30,"1956-02-01 1985-02-01",17.87,11.63,30,"1956-02-01 1985-02-01",,,,,,,,,32.8,13.61,30,"1956-02-01 1985-02-01",,,,
1986-01-01,-18.99,4.77,30,"1956-01-01 1985-01-01",85.49,3.84,30,"1956-01-01 1985-01-01",-15.52,4.96,30,"1956-01-01 1985-01-01",17.87,2.14,30,"1956-01-01 1985-01-01",-28.56,4.59,30,"1956-01-01 1985-01-01",66.18,5.78,30,"1956-01-01 1985-01-01",-26.05,4.93,30,"1956-01-01 1985-01-01",1.56,0.81,30,"1956-01-01 1985-01-01",21.5,11.87,30,"1956-01-01 1985-01-01",,,,,,,,,28.6,12.3,30,"1956-01-01 1985-01-01",,,,
1985-12-01,-16.11,4.51,30,"1955-12-01 1984-12-01",86.67,4.69,30,"1955-12-01 1984-12-01",-12.91,4.38,30,"1955-12-01 1984-12-01",17.35,2.24,30,"1955-12-01 1984-12-01",-24.96,4.9,30,"1955-12-01 1984-12-01",68.89,6.83,30,"1955-12-01 1984-12-01",-22.25,4.51,30,"1955-12-01 1984-12-01",1.5,0.77,30,"1955-12-01 1984-12-01",24.74,10.95,30,"1955-12-01 1984-12-01",,,,,,,,,19.4,9.2,30,"1955-12-01 1984-12-01",,,,
1985-11-01,-7.79,3.34,30,"1955-11-01 1984-11-01",89.37,3.26,30,"1955-11-01 1984-11-01",-4,3.58,30,"1955-11-01 1984-11-01",18.01,2.59,30,"1955-11-01 1984-11-01",-15.5,4.24,30,"1955-11-01 1984-11-01",68.39,5.88,30,"1955-11-01 1984-11-01",-13.03,3.82,30,"1955-11-01 1984-11-01",1.7,0.79,30,"1955-11-01 1984-11-01",25.99,12.06,30,"1955-11-01 1984-11-01",,,,,,,,,7.8,6.07,30,"1955-11-01 1984-11-01",,,,
1985-10-01,1.08,1.27,30,"1955-10-01 1984-10-01",90.04,2.84,30,"1955-10-01 1984-10-01",8.4,2.42,30,"1955-10-01 1984-10-01",20.53,2.63,30,"1955-10-01 1984-10-01",-4.9,1.71,30,"1955-10-01 1984-10-01",54.18,6.23,30,"1955-10-01 1984-10-01",-1.94,1.44,30,"1955-10-01 1984-10-01",2.07,0.73,30,"1955-10-01 1984-10-01",32.84,20.77,30,"1955-10-01 1984-10-01",,,,,,,,,0.8,0.89,30,"1955-10-01 1984-10-01",,,,
1985-09-01,6.91,1.92,30,"1955-09-01 1984-09-01",93.71,2.43,30,"1955-09-01 1984-09-01",14.78,2.55,30,"1955-09-01 1984-09-01",19.34,2.31,30,"1955-09-01 1984-09-01",0.97,1.89,30,"1955-09-01 1984-09-01",52.3,5.94,30,"1955-09-01 1984-09-01",3.1,1.76,30,"1955-09-01 1984-09-01",1.64,0.81,30,"1955-09-01 1984-09-01",55.82,29.68,30,"1955-09-01 1984-09-01",,,,,,,,,0.1,0.51,30,"1955-09-01 1984-09-01",,,,
1985-08-01,12.39,1.2,30,"1955-08-01 1984-08-01",94.07,2.57,30,"1955-08-01 1984-08-01",21.61,2.32,30,"1955-08-01 1984-08-01",19.18,1.96,30,"1955-08-01 1984-08-01",6.24,1.21,30,"1955-08-01 1984-08-01",47.61,5.78,30,"1955-08-01 1984-08-01",8.33,1.43,30,"1955-08-01 1984-08-01",1.07,0.55,30,"1955-08-01 1984-08-01",78.47,36.68,30,"1955-08-01 1984-08-01",,,,,,,,,0,0,30,"1955-08-01 1984-08-01",,,,
1985-07-01,13.28,0.92,30,"1955-07-01 1984-07-01",92.11,2.47,30,"1955-07-01 1984-07-01",23.23,1.2,30,"1955-07-01 1984-07-01",19.99,1.68,30,"1955-07-01 1984-07-01",7.02,1.13,30,"1955-07-01 1984-07-01",44.5,3.78,30,"1955-07-01 1984-07-01",9.81,1.05,30,"1955-07-01 1984-07-01",1.2,0.6,30,"1955-07-01 1984-07-01",78.12,32.89,30,"1955-07-01 1984-07-01",,,,,,,,,0,0,30,"1955-07-01 1984-07-01",,,,
1985-06-01,10.14,1.1,30,"1955-06-01 1984-06-01",89.32,3.07,30,"1955-06-01 1984-06-01",21.19,1.33,30,"1955-06-01 1984-06-01",20.88,1.87,30,"1955-06-01 1984-06-01",3.34,1.62,30,"1955-06-01 1984-06-01",39.98,5.14,30,"1955-06-01 1984-06-01",7.27,1.36,30,"1955-06-01 1984-06-01",1.41,0.77,30,"1955-06-01 1984-06-01",62.73,29.47,30,"1955-06-01 1984-06-01",,,,,,,,,0,0,30,"1955-06-01 1984-06-01",,,,
1985-05-01,4.18,1.23,30,"1955-05-01 1984-05-01",84.35,4.32,30,"1955-05-01 1984-05-01",16.75,2.22,30,"1955-05-01 1984-05-01",22.41,2,30,"1955-05-01 1984-05-01",-2.85,1.33,30,"1955-05-01 1984-05-01",34.84,5.16,30,"1955-05-01 1984-05-01",2.47,1.53,30,"1955-05-01 1984-05-01",1.92,0.7,30,"1955-05-01 1984-05-01",38.58,24.63,30,"1955-05-01 1984-05-01",,,,,,,,,0.1,0.32,30,"1955-05-01 1984-05-01",,,,
1985-04-01,-1.22,1.41,30,"1955-04-01 1984-04-01",85.1,3.86,30,"1955-04-01 1984-04-01",9.08,3.13,30,"1955-04-01 1984-04-01",21.53,1.6,30,"1955-04-01 1984-04-01",-8.6,1.9,30,"1955-04-01 1984-04-01",40.13,6.59,30,"1955-04-01 1984-04-01",-3.98,2.35,30,"1955-04-01 1984-04-01",2.09,0.8,30,"1955-04-01 1984-04-01",19.77,11.33,30,"1955-04-01 1984-04-01",,,,,,,,,9.4,8.64,30,"1955-04-01 1984-04-01",,,,
1985-03-01,-8.11,2.58,30,"1955-03-01 1984-03-01",86.15,2.91,30,"1955-03-01 1984-03-01",-1.73,3.22,30,"1955-03-01 1984-03-01",19.43,1.5,30,"1955-03-01 1984-03-01",-18.71,3.92,30,"1955-03-01 1984-03-01",53.43,4.19,30,"1955-03-01 1984-03-01",-15.58,3.97,30,"1955-03-01 1984-03-01",1.67,0.64,30,"1955-03-01 1984-03-01",18.79,10.3,30,"1955-03-01 1984-03-01",,,,,,,,,31.5,13.95,30,"1955-03-01 1984-03-01",,,,
1985-02-01,-13.64,4.32,30,"1955-02-01 1984-02-01",86.25,2.96,30,"1955-02-01 1984-02-01",-9.01,4.88,30,"1955-02-01 1984-02-01",18.59,1.65,30,"1955-02-01 1984-02-01",-24.32,4.66,30,"1955-02-01 1984-02-01",62.03,4.39,30,"1955-02-01 1984-02-01",-21.6,4.62,30,"1955-02-01 1984-02-01",1.39,0.62,30,"1955-02-01 1984-02-01",18.08,11.66,30,"1955-02-01 1984-02-01",,,,,,,,,33,13.59,30,"1955-02-01 1984-02-01",,,,
1985-01-01,-19.08,4.7,30,"1955-01-01 1984-01-01",85.76,3.75,30,"1955-01-01 1984-01-01",-15.64,4.84,30,"1955-01-01 1984-01-01",17.72,2.12,30,"1955-01-01 1984-01-01",-28.66,4.5,30,"1955-01-01 1984-01-01",66.57,5.82,30,"1955-01-01 1984-01-01",-26.17,4.82,30,"1955-01-01 1984-01-01",1.49,0.83,30,"1955-01-01 1984-01-01",22.7,12.69,30,"1955-01-01 1984-01-01",,,,,,,,,28.9,12.11,30,"1955-01-01 1984-01-01",,,,
1984-12-01,-15.66,4.63,30,"1954-12-01 1983-12-01",87.11,4.33,30,"1954-12-01 1983-12-01",-12.52,4.59,30,"1954-12-01 1983-12-01",17.28,2.17,30,"1954-12-01 1983-12-01",-24.42,4.99,30,"1954-12-01 1983-12-01",69.33,6.46,30,"1954-12-01 1983-12-01",-21.76,4.69,30,"1954-12-01 1983-12-01",1.48,0.77,30,"1954-12-01 1983-12-01",25.16,10.71,30,"1954-12-01 1983-12-01",,,,,,,,,19.5,9.32,29,"1955-12-01 1983-12-01",,,,
1984-11-01,-7.47,3.39,30,"1954-11-01 1983-11-01",89.59,3.13,30,"1954-11-01 1983-11-01",-3.65,3.69,30,"1954-11-01 1983-11-01",18.06,2.6,30,"1954-11-01 1983-11-01",-15.16,4.33,30,"1954-11-01 1983-11-01",68.38,5.89,30,"1954-11-01 1983-11-01",-12.68,3.98,30,"1954-11-01 1983-11-01",1.75,0.79,30,"1954-11-01 1983-11-01",25.66,12.35,30,"1954-11-01 1983-11-01",,,,,,,,,7.6,6.05,29,"1955-11-01 1983-11-01",,,,
1984-10-01,1.15,1.22,30,"1954-10-01 1983-10-01",90.14,2.82,30,"1954-10-01 1983-10-01",8.55,2.34,30,"1954-10-01 1983-10-01",20.52,2.61,30,"1954-10-01 1983-10-01",-4.87,1.7,30,"1954-10-01 1983-10-01",53.79,6.24,30,"1954-10-01 1983-10-01",-1.89,1.42,30,"1954-10-01 1983-10-01",2.06,0.71,30,"1954-10-01 1983-10-01",30.21,19.08,30,"1954-10-01 1983-10-01",,,,,,,,,0.7,0.89,29,"1955-10-01 1983-10-01",,,,
1984-09-01,7.03,1.84,30,"1954-09-01 1983-09-01",93.96,2.24,30,"1954-09-01 1983-09-01",14.86,2.51,30,"1954-09-01 1983-09-01",19.37,2.34,30,"1954-09-01 1983-09-01",1.03,1.86,30,"1954-09-01 1983-09-01",52.43,5.91,30,"1954-09-01 1983-09-01",3.13,1.76,30,"1954-09-01 1983-09-01",1.64,0.81,30,"1954-09-01 1983-09-01",56.7,29.13,30,"1954-09-01 1983-09-01",,,,,,,,,0.1,0.52,29,"1955-09-01 1983-09-01",,,,
1984-08-01,12.38,1.19,30,"1954-08-01 1983-08-01",94.34,2.43,30,"1954-08-01 1983-08-01",21.52,2.3,30,"1954-08-01 1983-08-01",19.07,1.96,30,"1954-08-01 1983-08-01",6.23,1.19,30,"1954-08-01 1983-08-01",47.9,5.86,30,"1954-08-01 1983-08-01",8.26,1.38,30,"1954-08-01 1983-08-01",1.06,0.53,30,"1954-08-01 1983-08-01",76.69,36.62,30,"1954-08-01 1983-08-01",,,,,,,,,0,0,29,"1955-08-01 1983-08-01",,,,
1984-07-01,13.31,0.9,30,"1954-07-01 1983-07-01",92.46,2.06,30,"1954-07-01 1983-07-01",23.19,1.18,30,"1954-07-01 1983-07-01",19.95,1.61,30,"1954-07-01 1983-07-01",7.07,1.14,30,"1954-07-01 1983-07-01",44.79,3.52,30,"1954-07-01 1983-07-01",9.79,1.04,30,"1954-07-01 1983-07-01",1.16,0.56,30,"1954-07-01 1983-07-01",78.21,32.92,30,"1954-07-01 1983-07-01",,,,,,,,,0,0,29,"1955-07-01 1983-07-01",,,,
1984-06-01,10.13,1.1,30,"1954-06-01 1983-06-01",89.73,2.85,30,"1954-06-01 1983-06-01",21.12,1.32,30,"1954-06-01 1983-06-01",20.8,1.78,30,"1954-06-01 1983-06-01",3.37,1.62,30,"1954-06-01 1983-06-01",40.22,5.11,30,"1954-06-01 1983-06-01",7.22,1.35,30,"1954-06-01 1983-06-01",1.38,0.75,30,"1954-06-01 1983-06-01",64.16,31.16,30,"1954-06-01 1983-06-01",,,,,,,,,0,0,29,"1955-06-01 1983-06-01",,,,
1984-05-01,4.23,1.21,30,"1954-05-01 1983-05-01",84.6,4.33,30,"1954-05-01 1983-05-01",16.78,2.19,30,"1954-05-01 1983-05-01",22.35,1.99,30,"1954-05-01 1983-05-01",-2.81,1.35,30,"1954-05-01 1983-05-01",34.93,5.3,30,"1954-05-01 1983-05-01",2.45,1.54,30,"1954-05-01 1983-05-01",1.95,0.72,30,"1954-05-01 1983-05-01",36.51,22.76,30,"1954-05-01 1983-05-01",,,,,,,,,0.1,0.32,29,"1955-05-01 1983-05-01",,,,
1984-04-01,-1.51,1.93,30,"1954-04-01 1983-04-01",85.19,3.78,30,"1954-04-01 1983-04-01",8.61,3.43,30,"1954-04-01 1983-04-01",21.52,1.59,30,"1954-04-01 1983-04-01",-9.02,2.56,30,"1954-04-01 1983-04-01",40.51,6.5,30,"1954-04-01 1983-04-01",-4.46,2.91,30,"1954-04-01 1983-04-01",2.06,0.81,30,"1954-04-01 1983-04-01",20.08,11.59,30,"1954-04-01 1983-04-01",,,,,,,,,9.7,8.61,29,"1955-04-01 1983-04-01",,,,
1984-03-01,-8.1,2.58,30,"1954-03-01 1983-03-01",86.35,2.63,30,"1954-03-01 1983-03-01",-1.83,3.17,30,"1954-03-01 1983-03-01",19.47,1.54,30,"1954-03-01 1983-03-01",-18.8,3.89,30,"1954-03-01 1983-03-01",53.7,3.75,30,"1954-03-01 1983-03-01",-15.67,3.92,30,"1954-03-01 1983-03-01",1.73,0.67,30,"1954-03-01 1983-03-01",18.87,10.21,30,"1954-03-01 1983-03-01",,,,,,,,,32.4,13.26,29,"1955-03-01 1983-03-01",,,,
1984-02-01,-13.72,4.23,30,"1954-02-01 1983-02-01",86.38,2.87,30,"1954-02-01 1983-02-01",-9.16,4.68,30,"1954-02-01 1983-02-01",18.64,1.72,30,"1954-02-01 1983-02-01",-24.44,4.48,30,"1954-02-01 1983-02-01",61.98,4.47,30,"1954-02-01 1983-02-01",-21.69,4.47,30,"1954-02-01 1983-02-01",1.4,0.62,30,"1954-02-01 1983-02-01",19.05,12.05,30,"1954-02-01 1983-02-01",,,,,,,,,33.8,13.07,29,"1955-02-01 1983-02-01",,,,
1984-01-01,-19.49,4.83,30,"1954-01-01 1983-01-01",85.81,3.66,30,"1954-01-01 1983-01-01",-16.08,4.87,30,"1954-01-01 1983-01-01",17.49,1.99,30,"1954-01-01 1983-01-01",-28.93,4.61,30,"1954-01-01 1983-01-01",66.6,5.79,30,"1954-01-01 1983-01-01",-26.53,4.93,30,"1954-01-01 1983-01-01",1.42,0.8,30,"1954-01-01 1983-01-01",22.44,12.82,30,"1954-01-01 1983-01-01",,,,,,,,,29.6,11.66,29,"1955-01-01 1983-01-01",,,,
1983-12-01,-15.25,4.55,30,"1953-12-01 1982-12-01",87.56,3.81,30,"1953-12-01 1982-12-01",-12.17,4.57,30,"1953-12-01 1982-12-01",17.26,2.15,30,"1953-12-01 1982-12-01",-24.04,4.94,30,"1953-12-01 1982-12-01",69.72,6.26,30,"1953-12-01 1982-12-01",-21.43,4.69,30,"1953-12-01 1982-12-01",1.42,0.74,30,"1953-12-01 1982-12-01",26.03,10.33,30,"1953-12-01 1982-12-01",,,,,,,,,19.7,9.4,28,"1955-12-01 1982-12-01",,,,
1983-11-01,-7.42,3.45,30,"1953-11-01 1982-11-01",89.65,3.22,30,"1953-11-01 1982-11-01",-3.57,3.74,30,"1953-11-01 1982-11-01",18.06,2.6,30,"1953-11-01 1982-11-01",-15.23,4.24,30,"1953-11-01 1982-11-01",68.28,5.73,30,"1953-11-01 1982-11-01",-12.73,3.92,30,"1953-11-01 1982-11-01",1.72,0.81,30,"1953-11-01 1982-11-01",24.9,12.59,30,"1953-11-01 1982-11-01",,,,,,,,,7.8,6.1,28,"1955-11-01 1982-11-01",,,,
1983-10-01,1.22,1.25,30,"1953-10-01 1982-10-01",90.36,2.77,30,"1953-10-01 1982-10-01",8.6,2.39,30,"1953-10-01 1982-10-01",20.51,2.61,30,"1953-10-01 1982-10-01",-4.82,1.72,30,"1953-10-01 1982-10-01",53.95,6.18,30,"1953-10-01 1982-10-01",-1.85,1.43,30,"1953-10-01 1982-10-01",2.03,0.75,30,"1953-10-01 1982-10-01",29.62,19.06,30,"1953-10-01 1982-10-01",,,,,,,,,0.7,0.9,28,"1955-10-01 1982-10-01",,,,
1983-09-01,7.13,1.81,30,"1953-09-01 1982-09-01",94.21,2.02,30,"1953-09-01 1982-09-01",14.9,2.51,30,"1953-09-01 1982-09-01",19.3,2.27,30,"1953-09-01 1982-09-01",1.11,1.87,30,"1953-09-01 1982-09-01",52.69,5.96,30,"1953-09-01 1982-09-01",3.19,1.76,30,"1953-09-01 1982-09-01",1.59,0.81,30,"1953-09-01 1982-09-01",57.82,28.84,30,"1953-09-01 1982-09-01",,,,,,,,,0.1,0.53,28,"1955-09-01 1982-09-01",,,,
1983-08-01,12.41,1.22,30,"1953-08-01 1982-08-01",94.56,2.23,30,"1953-08-01 1982-08-01",21.52,2.3,30,"1953-08-01 1982-08-01",18.91,1.63,30,"1953-08-01 1982-08-01",6.25,1.21,30,"1953-08-01 1982-08-01",48.07,5.74,30,"1953-08-01 1982-08-01",8.24,1.36,30,"1953-08-01 1982-08-01",1.08,0.53,30,"1953-08-01 1982-08-01",76.39,36.81,30,"1953-08-01 1982-08-01",,,,,,,,,0,0,28,"1955-08-01 1982-08-01",,,,
1983-07-01,13.29,0.91,30,"1953-07-01 1982-07-01",92.69,1.94,30,"1953-07-01 1982-07-01",23.17,1.18,30,"1953-07-01 1982-07-01",19.71,1.76,30,"1953-07-01 1982-07-01",7.01,1.1,30,"1953-07-01 1982-07-01",44.75,3.51,30,"1953-07-01 1982-07-01",9.72,1.01,30,"1953-07-01 1982-07-01",1.15,0.56,30,"1953-07-01 1982-07-01",77.55,33.18,30,"1953-07-01 1982-07-01",,,,,,,,,0,0,28,"1955-07-01 1982-07-01",,,,
1983-06-01,10.09,1.13,30,"1953-06-01 1982-06-01",89.91,2.71,30,"1953-06-01 1982-06-01",21.07,1.37,30,"1953-06-01 1982-06-01",20.53,2.15,30,"1953-06-01 1982-06-01",3.31,1.61,30,"1953-06-01 1982-06-01",40.31,5.17,30,"1953-06-01 1982-06-01",7.14,1.38,30,"1953-06-01 1982-06-01",1.32,0.75,30,"1953-06-01 1982-06-01",64.46,30.97,30,"1953-06-01 1982-06-01",,,,,,,,,0,0,28,"1955-06-01 1982-06-01",,,,
1983-05-01,4.31,1.13,30,"1953-05-01 1982-05-01",84.72,4.24,30,"1953-05-01 1982-05-01",16.93,2.14,30,"1953-05-01 1982-05-01",22.15,2.22,30,"1953-05-01 1982-05-01",-2.73,1.26,30,"1953-05-01 1982-05-01",34.86,5.33,30,"1953-05-01 1982-05-01",2.52,1.5,30,"1953-05-01 1982-05-01",1.92,0.72,30,"1953-05-01 1982-05-01",35.32,23.57,30,"1953-05-01 1982-05-01",,,,,,,,,0.1,0.33,28,"1955-05-01 1982-05-01",,,,
1983-04-01,-1.5,1.92,30,"1953-04-01 1982-04-01",85.75,3.8,30,"1953-04-01 1982-04-01",8.49,3.43,30,"1953-04-01 1982-04-01",21.44,1.64,30,"1953-04-01 1982-04-01",-9.04,2.56,30,"1953-04-01 1982-04-01",40.83,6.37,30,"1953-04-01 1982-04-01",-4.58,2.94,30,"1953-04-01 1982-04-01",2.02,0.81,30,"1953-04-01 1982-04-01",20.43,11.63,30,"1953-04-01 1982-04-01",,,,,,,,,9.9,8.68,28,"1955-04-01 1982-04-01",,,,
1983-03-01,-8.05,2.58,30,"1953-03-01 1982-03-01",86.89,2.53,30,"1953-03-01 1982-03-01",-1.85,3.16,30,"1953-03-01 1982-03-01",19.42,1.6,30,"1953-03-01 1982-03-01",-18.75,3.93,30,"1953-03-01 1982-03-01",53.94,3.67,30,"1953-03-01 1982-03-01",-15.7,3.9,30,"1953-03-01 1982-03-01",1.71,0.67,30,"1953-03-01 1982-03-01",19.25,10.19,30,"1953-03-01 1982-03-01",,,,,,,,,32.5,13.48,28,"1955-03-01 1982-03-01",,,,
1983-02-01,-13.52,4.38,30,"1953-02-01 1982-02-01",86.98,3.12,30,"1953-02-01 1982-02-01",-9.02,4.79,30,"1953-02-01 1982-02-01",18.61,1.73,30,"1953-02-01 1982-02-01",-24.32,4.6,30,"1953-02-01 1982-02-01",62.39,4.66,30,"1953-02-01 1982-02-01",-21.66,4.5,30,"1953-02-01 1982-02-01",1.38,0.61,30,"1953-02-01 1982-02-01",19.07,12.04,30,"1953-02-01 1982-02-01",,,,,,,,,33.8,13.31,28,"1955-02-01 1982-02-01",,,,
1983-01-01,-19.59,4.81,30,"1953-01-01 1982-01-01",86.51,4.23,30,"1953-01-01 1982-01-01",-16.29,4.84,30,"1953-01-01 1982-01-01",17.24,2.26,30,"1953-01-01 1982-01-01",-28.97,4.59,30,"1953-01-01 1982-01-01",67.39,6.75,30,"1953-01-01 1982-01-01",-26.72,4.88,30,"1953-01-01 1982-01-01",1.4,0.83,30,"1953-01-01 1982-01-01",22.44,12.82,30,"1953-01-01 1982-01-01",,,,,,,,,29.6,11.86,28,"1955-01-01 1982-01-01",,,,
1982-12-01,-15.25,4.63,29,"1953-12-01 1981-12-01",87.78,3.66,29,"1953-12-01 1981-12-01",-12.05,4.63,30,"1952-12-01 1981-12-01",17.24,2.19,29,"1953-12-01 1981-12-01",-24.04,5.02,29,"1953-12-01 1981-12-01",69.79,6.36,29,"1953-12-01 1981-12-01",-21.32,4.75,30,"1952-12-01 1981-12-01",1.38,0.72,29,"1953-12-01 1981-12-01",25.64,10.77,30,"1952-12-01 1981-12-01",,,,,,,,,19.7,9.57,27,"1955-12-01 1981-12-01",,,,
1982-11-01,-7.22,3.34,29,"1953-11-01 1981-11-01",89.98,2.73,29,"1953-11-01 1981-11-01",-3.26,3.74,30,"1952-11-01 1981-11-01",18.04,2.64,29,"1953-11-01 1981-11-01",-15,4.13,29,"1953-11-01 1981-11-01",68.54,5.65,29,"1953-11-01 1981-11-01",-12.39,3.87,30,"1952-11-01 1981-11-01",1.71,0.82,29,"1953-11-01 1981-11-01",24.52,12.83,30,"1952-11-01 1981-11-01",,,,,,,,,7.8,6.21,27,"1955-11-01 1981-11-01",,,,
1982-10-01,1.21,1.27,29,"1953-10-01 1981-10-01",90.54,2.65,29,"1953-10-01 1981-10-01",8.61,2.39,30,"1952-10-01 1981-10-01",20.41,2.6,29,"1953-10-01 1981-10-01",-4.84,1.75,29,"1953-10-01 1981-10-01",54.17,6.17,29,"1953-10-01 1981-10-01",-1.88,1.43,30,"1952-10-01 1981-10-01",2.05,0.76,29,"1953-10-01 1981-10-01",29.43,19.23,30,"1952-10-01 1981-10-01",,,,,,,,,0.8,0.91,27,"1955-10-01 1981-10-01",,,,
